medcodeid	observations	originalreadcode	cleansedreadcode	term	snomedctconceptid	snomedctdescriptionid	emiscodecategoryid
288760013	70	B1z1	B1z1.00	Malignant neoplasm of spleen NEC	363499005	482785010	32
288761012	90	B1z10	B1z1000	Angiosarcoma of spleen	187821001	288761012	32
288762017	2	B1z11	B1z1100	Fibrosarcoma of spleen	187822008	288762017	32
288763010	50	B1z1z	B1z1z00	Malignant tumour of spleen	363499005	482785010	32
733371000006119	300000	B22z-1	B22z.11	Lung cancer	93880001	3288586014	32
403689019	200000	B22z	B22z.00	Malignant tumour of lung	363358000	482516016	32
288808013	100000	B22	B22..00	Malignant neoplasm of lower respiratory tract	430621000	2765453013	32
155361017	20000	B221	B221.00	Malignant neoplasm of main bronchus	372065009	1210643012	32
288820017	20000	B2221	B222100	Malignant neoplasm of upper lobe of lung	187862007	288820017	32
403688010	20000	B222	B222.00	"Malignant neoplasm of upper lobe, bronchus or lung"	269464000	403688010	32
288828012	10000	B2241	B224100	Malignant neoplasm of lower lobe of lung	187870002	288828012	32
288826011	10000	B224	B224.00	"Malignant neoplasm of lower lobe, bronchus or lung"	187868006	288826011	32
288815017	1000	B221z	B221z00	Malignant neoplasm of main bronchus NOS	372065009	1210643012	32
288819011	4000	B2220	B222000	Malignant neoplasm of upper lobe bronchus	187861000	288819011	32
288832018	2000	B22y	B22y.00	Malignant neoplasm of other sites of bronchus or lung	363358000	482516016	32
414849013	900	B222-1	B222.11	Pancoast's syndrome	278065000	414849013	32
155287019	2000	B2211	B221100	Malignant neoplasm of hilus of lung	93827000	155287019	32
288822013	4000	B223	B223.00	"Malignant neoplasm of middle lobe, bronchus or lung"	187864008	288822013	32
288824014	2000	B2231	B223100	Malignant neoplasm of middle lobe of lung	187866005	288824014	32
288827019	1000	B2240	B224000	Malignant neoplasm of lower lobe bronchus	187869003	288827019	32
288821018	2000	B222z	B222z00	"Malignant neoplasm of upper lobe, bronchus or lung NOS"	269464000	403688010	32
721391000006116	1000	B220	B220.00	Malignant neoplasm of trachea	363432004	482662016	32
723001000006113	1000	B23	B23..00	Malignant neoplasm of pleura	363433009	482664015	32
288829016	500	B224z	B224z00	"Malignant neoplasm of lower lobe, bronchus or lung NOS"	187868006	288826011	32
288813012	2000	B2210	B221000	Malignant neoplasm of carina of bronchus	187857006	288813012	32
288823015	500	B2230	B223000	Malignant neoplasm of middle lobe bronchus	187865009	288823015	32
288825010	100	B223z	B223z00	"Malignant neoplasm of middle lobe, bronchus or lung NOS"	187864008	288822013	32
288811014	60	B220z	B220z00	Malignant neoplasm of trachea NOS	363432004	482662016	32
155447014	70	B230	B230.00	Malignant neoplasm of parietal pleura	449067008	2901158012	32
288810010	2	B2201	B220100	Malignant neoplasm of mucosa of trachea	187854004	288810010	32
155675017	10	B231	B231.00	Malignant neoplasm of visceral pleura	449308006	2901116014	32
721271000006114	2000	B240	B240.00	Malignant neoplasm of thymus	363434003	482666018	32
724671000006113	200	B24X	B24X.00	"Malignant neoplasm of mediastinum, part unspecified"	363494000	482776010	32
155078019	300	B242	B242.00	Malignant neoplasm of anterior mediastinum	449224009	2901920014	32
288841011	100	B24	B24..00	"Malignant neoplasm of thymus, heart and mediastinum"	187881004	288841011	32
726071000006111	40	B2410	B241000	Malignant neoplasm of endocardium	363436001	482670014	32
725151000006110	40	B241	B241.00	Malignant neoplasm of heart	363435002	482668017	32
155459013	50	B2413	B241300	Malignant neoplasm of pericardium	93957005	155459013	32
173941016	5	B2414	B241400	Mesothelioma of pericardium	109383000	173941016	32
288852017	4	B24z	B24z.00	"Malignant neoplasm of heart, thymus and mediastinum NOS"	187881004	288841011	32
155473016	30	B243	B243.00	Malignant neoplasm of posterior mediastinum	448670003	2901476012	32
724051000006110	6	B2412	B241200	Malignant neoplasm of myocardium	363437005	482672018	32
288847010	10	B241z	B241z00	Malignant tumour of heart	363435002	482668017	32
729521000006112	4	B24y	B24y.00	"Malig neop of other site of heart, thymus and mediastinum"	187881004	288841011	32
288839010	30	B23y	B23y.00	Malignant neoplasm of other specified pleura	363433009	482664015	32
723301000006110	400	B225	B225.00	Malignant neoplasm of overlapping lesion of bronchus and lung	109371002	1219469018	32
380093012	5000	B3-2	B3...12	Sarcoma of bone and connective tissue	255067005	380093012	32
291787016	2000	BBX	BBX..00	[M]Giant cell tumours	115238001	175994011	32
308351000006112	6000	BBY0	BBY0.00	Ewing's sarcoma	76909002	127685019	32
2164653019	5000	B30z0	B30z000	Osteosarcoma	307576001	2164653019	32
288959010	1000	B30z	B30z.00	Malignant neoplasm of bone and articular cartilage	1090821000000100	2732521000000110	32
314451000006112	400	BBV1-3	BBV1.13	Osteogenic sarcoma	21708004	36430010	32
403691010	3000	B30	B30..00	Malignant neoplasm of bone and articular cartilage	443679004	2839107012	32
291794018	5000	BBXz	BBXz.00	Giant cell tumour	115238001	409411013	32
155368011	2000	B301	B301.00	Malignant neoplasm of mandible	448668007	2901472014	32
317411000006116	400	BBV4	BBV4.00	[M]Telangiectatic osteosarcoma	78453009	130181016	32
1222660012	2000	BBV1	BBV1.00	[M]Osteosarcoma NOS	21708004	1222660012	32
155370019	2000	B300A	B300A00	Malignant neoplasm of maxilla	93888008	155370019	32
291795017	500	BBY	BBY..00	[M]Miscellaneous bone tumours	115239009	175995012	32
155246015	900	B3070	B307000	Malignant neoplasm of femur	93798006	155246015	32
291790010	1000	BBX0	BBX0.00	Giant cell tumour of bone	57500000	497909017	32
291778013	100	BBVA	BBVA.00	Small cell osteosarcoma	12302002	21172011	32
720341000006115	900	B302	B302.00	Malignant neoplasm of vertebral column	363438000	482674017	32
155495017	300	B3030	B303000	Malignant neoplasm of rib	93990005	155495017	32
2549374014	200	B3065	B306500	Malignant sacral teratoma	416842003	2549374014	32
288887017	300	B3022	B302200	Malignant neoplasm of lumbar vertebra	187918004	288887017	32
306661000006117	200	BBV2	BBV2.00	[M]Chondroblastic osteosarcoma	76312009	126736011	32
288901015	400	B3042	B304200	Malignant neoplasm of humerus	187932002	288901015	32
1231451015	500	BBV8	BBV8.00	[M]Osteoblastoma	55333008	1231451015	32
288886014	300	B3021	B302100	Malignant neoplasm of thoracic vertebra	187917009	288886014	32
314351000006117	300	BBV1-1	BBV1.11	[M]Osteoblastic sarcoma	21708004	36428013	32
288924010	600	B306	B306.00	"Malignant neoplasm of pelvic bones, sacrum and coccyx"	187952001	288924010	32
155624015	100	B3072	B307200	Malignant neoplasm of tibia	94099002	155624015	32
155592016	100	B3031	B303100	Malignant neoplasm of sternum	94073009	155592016	32
288930010	100	B306z	B306z00	"Malignant neoplasm of pelvis, sacrum or coccyx NOS"	187952001	288924010	32
155503017	90	B3040	B304000	Malignant neoplasm of scapula	93997008	155503017	32
288931014	1000	B307	B307.00	Malignant neoplasm of long bones of leg	449627008	2912930013	32
288928013	100	B3063	B306300	Malignant neoplasm of sacral vertebra	187956003	288928013	32
288885013	100	B3020	B302000	Malignant neoplasm of cervical vertebra	187916000	288885013	32
288869015	700	B300	B300.00	Malignant neoplasm of bones of skull and face	187900002	288869015	32
288888010	60	B302z	B302z00	Malignant neoplasm of vertebral column NOS	363438000	482674017	32
291801014	300	BBYz	BBYz.00	[M]Miscellaneous bone tumour NOS	115239009	175995012	32
155294016	50	B3060	B306000	Malignant neoplasm of ilium	93833009	155294016	32
314401000006113	60	BBV1-2	BBV1.12	[M]Osteochondrosarcoma	21708004	36427015	32
291779017	100	BBVz	BBVz.00	[M]Osteoma or osteosarcoma NOS	115237006	175993017	32
155191015	40	B3032	B303200	Malignant neoplasm of clavicle	93757004	155191015	32
308491000006111	60	BBV3	BBV3.00	Fibroblastic osteosarcoma	12690005	21792013	32
720021000006112	90	B30X	B30X.00	"Malignant neoplasm/bones+articular cartilage/limb,unspfd"	1090871000000100	2732621000000110	32
314501000006114	60	BBV5	BBV5.00	[M]Osteosarcoma in Paget's disease of bone	33681003	56227012	32
288889019	200	B303	B303.00	"Malignant neoplasm of ribs, sternum and clavicle"	187920001	288889019	32
288922014	80	B305D	B305D00	Malignant neoplasm of phalanges of hand	187950009	288922014	32
288898016	200	B304	B304.00	Malignant neoplasm of scapula and long bones of upper arm	187929000	288898016	32
308001000006111	20	BBY0-1	BBY0.11	[M]Endothelial bone sarcoma	76909002	127685019	32
155259011	20	B3001	B300100	Malignant neoplasm of frontal bone	93806005	155259011	32
155402013	40	B3003	B300300	Malignant neoplasm of nasal bone	93916003	155402013	32
155607014	200	B3008	B300800	Malignant neoplasm of temporal bone	94085001	155607014	32
288894019	20	B3033	B303300	Malignant neoplasm of costal cartilage	187925006	288894019	32
288952018	20	B308D	B308D00	Malignant neoplasm of phalanges of foot	187978005	288952018	32
309131000006114	70	BBX1	BBX1.00	Malignant giant cell tumour of bone	10069009	1215819014	32
155228014	300	B3000	B300000	Malignant neoplasm of ethmoid bone	93786001	155228014	32
155582012	20	B3007	B300700	Malignant neoplasm of sphenoid bone	94066004	155582012	32
288883018	30	B300z	B300z00	Malignant neoplasm of bones of skull and face NOS	187900002	288869015	32
288896017	4	B3035	B303500	Malignant neoplasm of xiphoid process	187927003	288896017	32
403697014	20	B305	B305.00	Malignant neoplasm of hand bones	269467007	403697014	32
155479017	40	B3062	B306200	Malignant neoplasm of pubis	93975006	155479017	32
155247012	40	B3071	B307100	Malignant neoplasm of fibula	93799003	155247012	32
155677013	5	B300C	B300C00	Malignant neoplasm of vomer	94142007	155677013	32
155308013	30	B3061	B306100	Malignant neoplasm of ischium	93842002	155308013	32
309071000006111	50	BBX1-1	BBX1.11	[M]Giant cell bone sarcoma	10069009	1215819014	32
155421017	10	B3004	B300400	Malignant neoplasm of occipital bone	93927001	155421017	32
288875012	20	B3005	B300500	Malignant neoplasm of orbital bone	187906008	288875012	32
288897014	6	B303z	B303z00	"Malignant neoplasm of rib, sternum and clavicle NOS"	187920001	288889019	32
288910011	40	B3051	B305100	Malignant neoplasm of carpal bone - lunate	187938003	288910011	32
288923016	8	B305z	B305z00	Malignant neoplasm of hand bones NOS	269467007	403697014	32
288929017	7	B3064	B306400	Malignant neoplasm of coccygeal vertebra	187957007	288929017	32
155444019	10	B3006	B300600	Malignant neoplasm of parietal bone	93945001	155444019	32
155483017	20	B3043	B304300	Malignant neoplasm of radius	93979000	155483017	32
155641018	20	B3044	B304400	Malignant neoplasm of ulna	94112009	155641018	32
380146015	10	B305-2	B305.12	Malignant neoplasm of metacarpal bones	255091001	380146015	32
314421000006115	20	BBX1-2	BBX1.12	"[M]Osteoclastoma, malignant"	10069009	1218809016	32
304481000006119	20	BBZG-1	BBZG.11	"[M]Adamantinoma, malignant"	88253001	1235328010	32
155604019	3	B3081	B308100	Malignant neoplasm of talus	94083008	155604019	32
288941012	20	B3082	B308200	Malignant neoplasm of calcaneum	187967002	288941012	32
310801000006117	6	BBV-1	BBV..11	[M]Juxtacortical osteogenic sarcoma	115237006	175993017	32
288872010	30	B3002	B300200	Malignant neoplasm of malar bone	187903000	288872010	32
155681013	30	B3009	B300900	Malignant neoplasm of zygomatic bone	94145009	155681013	32
726631000006118	4	B3034	B303400	Malignant neoplasm of costo-vertebral joint	187926007	288895018	32
729541000006117	90	B304z	B304z00	Malig neop of scapula and long bones of upper arm NOS	187929000	288898016	32
288909018	6	B3050	B305000	Malignant neoplasm of carpal bone - scaphoid	187937008	288909018	32
288935017	80	B307z	B307z00	Malignant neoplasm of long bone of lower limb	449627008	2912930013	32
288942017	8	B3083	B308300	Malignant neoplasm of medial cuneiform	187968007	288942017	32
288953011	20	B308z	B308z00	Malignant neoplasm of short bones of leg NOS	712525007	3082865010	32
720031000006110	4	B30W	B30W.00	Malignant neoplasm/overlap lesion/bone+articulr cartilage	109347009	173899016	32
310571000006113	20	BBZ2-1	BBZ2.11	[M]Intraosseous carcinoma	26888009	44988019	32
155068017	3	B3041	B304100	Malignant neoplasm of acromion	93661001	155068017	32
380145016	1	B305-1	B305.11	Malignant neoplasm of carpal bones	255090000	380145016	32
288917014	2	B3058	B305800	Malignant neoplasm of first metacarpal bone	187945003	288917014	32
288919012	3	B305A	B305A00	Malignant neoplasm of third metacarpal bone	187947006	288919012	32
288921019	4	B305C	B305C00	Malignant neoplasm of fifth metacarpal bone	187949009	288921019	32
403698016	20	B308	B308.00	Malignant neoplasm of short bone of lower limb	712525007	3082865010	32
288947011	20	B3088	B308800	Malignant neoplasm of first metatarsal bone	187973001	288947011	32
288950014	3	B308B	B308B00	Malignant neoplasm of fourth metatarsal bone	187976009	288950014	32
315221000006118	8	BBV-3	BBV..13	[M]Periosteal osteogenic sarcoma	115237006	175993017	32
2475564017	20	B300B	B300B00	Malignant neoplasm of turbinate	187830009	2475564017	32
1211679013	100	B600	B600.00	Reticulosarcoma	373168002	1211679013	32
289581017	2	B6000	B600000	Reticulosarcoma of unspecified site	373168002	1211679013	32
155060012	200000	B32	B32..00	Malignant melanoma of skin	93655004	155060012	32
289063014	5000	B32z	B32z.00	Malignant melanoma of skin NOS	93655004	155060012	32
289029012	2000	B3251	B325100	Malignant melanoma of breast	188050009	289029012	32
454085011	10000	B3257	B325700	Malignant melanoma of back	310498001	454085011	32
289051016	10000	B3274	B327400	Malignant melanoma of lower leg	188072006	289051016	32
289046010	7000	B327	B327.00	Malignant melanoma of lower limb and hip	188067002	289046010	32
289027014	5000	B325	B325.00	Malignant melanoma of skin of trunk	93651008	155054012	32
289048011	5000	B3271	B327100	Malignant melanoma of thigh	188069004	289048011	32
289023013	3000	B324	B324.00	Malignant melanoma of scalp and neck	188044004	289023013	32
289040016	4000	B3261	B326100	Malignant melanoma of upper arm	188061001	289040016	32
727731000006113	4000	B326	B326.00	Malignant melanoma of upper limb	269580008	403894016	32
289041017	2000	B3262	B326200	Malignant melanoma of fore-arm	188062008	289041017	32
289039018	2000	B3260	B326000	Malignant melanoma of shoulder	188060000	289039018	32
1235785014	1000	B3230	B323000	Malignant melanoma of external surface of cheek	93217003	1235785014	32
289025018	2000	B3241	B324100	Malignant melanoma of neck	188046002	289025018	32
289024019	1000	B3240	B324000	Malignant melanoma of scalp	188045003	289024019	32
457109011	1000	B3258	B325800	Malignant melanoma of chest wall	313248004	457109011	32
289054012	2000	B3277	B327700	Malignant melanoma of foot	188075008	289054012	32
289022015	1000	B323z	B323z00	Malignant melanoma of skin of face	93225001	154247017	32
289049015	800	B3272	B327200	Malignant melanoma of knee	188070003	289049015	32
289015011	700	B323	B323.00	Malignant melanoma of skin of face	93225001	154247017	32
289031015	900	B3253	B325300	Malignant melanoma of groin	188052001	289031015	32
289060012	1000	B32y	B32y.00	Malignant melanoma of other specified skin site	93655004	155060012	32
289028016	800	B3250	B325000	Malignant melanoma of axilla	188049009	289028016	32
289037016	700	B325z	B325z00	Malignant melanoma of trunk	269579005	403893010	32
289052011	900	B3275	B327500	Malignant melanoma of ankle	188073001	289052011	32
1235798017	200	B3234	B323400	Malignant melanoma of external surface of nose	93643005	1235798017	32
289011019	200	B322	B322.00	Malignant melanoma of ear and external auricular canal	188032002	289011019	32
289055013	600	B3278	B327800	Malignant melanoma of toe	188076009	289055013	32
289057017	400	B327z	B327z00	Malignant melanoma of lower limb or hip NOS	188067002	289046010	32
289012014	500	B3220	B322000	Malignant melanoma of auricle (ear)	188033007	289012014	32
728201000006110	300	B321	B321.00	Malignant melanoma of eyelid	231834005	347406017	32
289021010	300	B3235	B323500	Malignant melanoma of temple	188042000	289021010	32
289019017	500	B3233	B323300	Malignant melanoma of forehead	188040008	289019017	32
289042012	100	B3263	B326300	Malignant melanoma of hand	188063003	289042012	32
289044013	400	B3265	B326500	Malignant melanoma of thumb	188065005	289044013	32
289053018	300	B3276	B327600	Malignant melanoma of heel	188074007	289053018	32
289043019	300	B3264	B326400	Malignant melanoma of finger	188064009	289043019	32
289056014	300	B3279	B327900	Malignant melanoma of great toe	188077000	289056014	32
289009011	200	B320	B320.00	Malignant melanoma of lip	188030005	289009011	32
289030019	200	B3252	B325200	Malignant melanoma of buttock	188051008	289030019	32
289045014	400	B326z	B326z00	Malignant melanoma of upper limb or shoulder NOS	269580008	403894016	32
289017015	70	B3231	B323100	Malignant melanoma of chin	188038003	289017015	32
289050015	100	B3273	B327300	Malignant melanoma of popliteal fossa area	188071004	289050015	32
289033017	200	B3255	B325500	Malignant melanoma of perineum	188054000	289033017	32
289034011	50	B3256	B325600	Malignant melanoma of umbilicus	188055004	289034011	32
289014010	70	B322z	B322z00	Malignant melanoma of ear and external auricular canal NOS	188032002	289011019	32
289047018	80	B3270	B327000	Malignant melanoma of hip	188068007	289047018	32
1235786010	40	B3232	B323200	Malignant melanoma of eyebrow	93223008	1235786010	32
289026017	200	B324z	B324z00	Malignant melanoma of scalp and/or neck	188044004	1775484014	32
2438551000000110	300	B329	B329.00	Malignant melanoma stage IB	956351000000100	2438551000000110	32
2438591000000110	100	B32A	B32A.00	Malignant melanoma stage IIA	956371000000109	2438591000000110	32
289013016	20	B3221	B322100	Malignant melanoma of external auditory meatus	188034001	289013016	32
154231019	100	B3254	B325400	Malignant melanoma of perianal skin	93209006	154231019	32
2438871000000120	20	B32G	B32G.00	Malignant melanoma stage IV M1a	956511000000107	2438871000000120	32
2438911000000110	10	B32H	B32H.00	Malignant melanoma stage IV M1b	956531000000104	2438911000000110	32
2438511000000110	300	B328	B328.00	Malignant melanoma stage IA	956331000000107	2438511000000110	32
2438631000000110	50	B32B	B32B.00	Malignant melanoma stage IIB	956391000000108	2438631000000110	32
2438791000000110	80	B32F	B32F.00	Malignant melanoma stage IIIC	956471000000103	2438791000000110	32
2438951000000120	30	B32J	B32J.00	Malignant melanoma stage IV M1c	956551000000106	2438951000000120	32
173816012	2	B32y0	B32y000	Overlapping malignant melanoma of skin	109267002	173816012	32
288960017	2000	B31	B31..00	Malignant neoplasm of connective and other soft tissue	269469005	403699012	32
289007013	200	B31z	B31z.00	"Malignant neoplasm of connective and soft tissue, site NOS"	269469005	403699012	32
313521000006119	900	BBV9	BBV9.00	Myxoid chondrosarcoma	75622000	125602017	32
1230800010	2000	BBTA	BBTA.00	[M]Kaposi's sarcoma	49937004	1230800010	32
305551000006110	2000	BBT1-1	BBT1.11	Angiosarcoma	39000009	65416019	32
291782010	5000	BBW4	BBW4.00	[M]Chondrosarcoma NOS	14990007	25445016	32
1228566019	200	B3101	B310100	Malignant neoplasm of soft tissue of face	363440005	1228566019	32
729451000006116	600	B3121	B312100	Malignant neoplasm of connective and soft tissue of thigh and upper leg	188001003	288976014	32
1228567011	400	B3102	B310200	Malignant neoplasm of soft tissue of neck	363441009	1228567011	32
1228565015	100	B3100	B310000	Malignant neoplasm of soft tissue of head	363439008	1228565015	32
729421000006113	400	B3123	B312300	Malignant neoplasm of connective and soft tissue of lower leg	188003000	288978010	32
288991011	300	B314	B314.00	Malignant neoplasm of connective and soft tissue of abdomen	188015001	288991011	32
291780019	100	BBW	BBW..00	[M]Chondromatous neoplasms	31186001	52180016	32
291783017	600	BBW7	BBW7.00	Chondroblastoma	9001003	15861012	32
729361000006113	90	B310	B310.00	"Malig neop of connective and soft tissue head, face and neck"	302816009	444723017	32
288969016	100	B3112	B311200	Malignant neoplasm of connective and soft tissue of fore-arm	187994003	288969016	32
288986010	60	B3130	B313000	Malignant neoplasm of connective and soft tissue of axilla	188010006	288986010	32
288985014	50	B313	B313.00	Malignant neoplasm of connective and soft tissue of thorax	188009001	288985014	32
288995019	300	B315	B315.00	Malignant neoplasm of connective and soft tissue of pelvis	188019007	288995019	32
729401000006115	200	B312	B312.00	Malignant neoplasm of connective and soft tissue of hip and lower limb	187999008	288974012	32
288970015	60	B3113	B311300	Malignant neoplasm of connective and soft tissue of hand	187995002	288970015	32
288968012	200	B3111	B311100	"Malignant neoplasm of connective and soft tissue, upper arm"	187993009	288968012	32
288962013	90	B3103	B310300	Malignant neoplasm of cartilage of ear	187987001	288962013	32
730031000006113	100	B310z	B310z00	"Malig neop connective and soft tissue head, face, neck NOS"	302816009	444723017	32
729281000006113	200	B31y	B31y.00	Malig neop connective and soft tissue other specified site	269469005	403699012	32
729371000006118	100	B314z	B314z00	Malig neop of connective and soft tissue of abdomen NOS	188015001	288991011	32
288999013	80	B3150	B315000	Malignant neoplasm of connective and soft tissue of buttock	188020001	288999013	32
288967019	60	B3110	B311000	Malignant neoplasm of connective and soft tissue of shoulder	187992004	288967019	32
306721000006115	30	BBW7-1	BBW7.11	[M]Chondromatous giant cell tumour	9001003	15861012	32
312421000006114	100	BBW9	BBW9.00	[M]Mesenchymal chondrosarcoma	56565002	94072015	32
729291000006111	100	B311	B311.00	Malignant neoplasm of connective and soft tissue of upper limb and shoulder	187991006	288966011	32
2659772015	100	B62D	B62D.00	Histiocytic sarcoma	109988003	2659772015	32
288979019	200	B3124	B312400	Malignant neoplasm of connective and soft tissue of foot	188004006	288979019	32
729461000006119	100	B316	B316.00	Malignant neoplasm of connective and soft tissues of trunk	1090891000000100	2732661000000110	32
288963015	20	B3104	B310400	Malignant neoplasm of tarsus of eyelid	187988006	288963015	32
288972011	10	B3115	B311500	Malignant neoplasm of connective and soft tissue of thumb	187997005	288972011	32
729381000006115	90	B3140	B314000	Malignant neoplasm of connective and soft tissue of abdominal wall	188016000	288992016	32
288971016	30	B3114	B311400	Malignant neoplasm of connective and soft tissue of finger	187996001	288971016	32
289001014	100	B3152	B315200	Malignant neoplasm of connective and soft tissue of perineum	188022009	289001014	32
729441000006118	20	B313z	B313z00	Malig neop of connective and soft tissue of thorax NOS	363365008	482529016	32
729431000006111	200	B315z	B315z00	Malig neop of connective and soft tissue of pelvis NOS	363366009	482531013	32
157091019	200	B653	B653.00	Myeloid sarcoma	94719007	157091019	32
288975013	100	B3120	B312000	Malignant neoplasm of connective and soft tissue of hip	188000002	288975013	32
730241000006113	80	B312z	B312z00	Malig neop connective and soft tissue hip and leg NOS	187999008	288974012	32
729411000006117	40	B3151	B315100	Malignant neoplasm of connective and soft tissue of inguinal region	188021002	289000010	32
289008015	100	B31z0	B31z000	Kaposi's sarcoma of soft tissue	188029000	289008015	32
729301000006112	20	B311z	B311z00	Malig neop connective soft tissue upper limb/shoulder NOS	187991006	288966011	32
730251000006110	30	B3122	B312200	Malignant neoplasm of connective and soft tissue of popliteal space	188002005	288977017	32
155209019	9	B3131	B313100	Malignant neoplasm of diaphragm	93772000	155209019	32
291786013	20	BBWz	BBWz.00	[M]Chondromatous neoplasm NOS	31186001	52180016	32
1228269013	60	BBrA3	BBrA300	[M]Myeloid sarcoma	35287006	1228269013	32
309731000006110	100	BBTD2	BBTD200	"[M]Haemangiopericytoma, malignant"	84664004	1217017014	32
155272012	5	B3132	B313200	Malignant neoplasm of great vessels	93817006	155272012	32
728491000006116	100	B3133	B313300	Malignant neoplasm of connective and soft tissues of thoracic spine	188013008	288989015	32
728481000006119	40	B3141	B314100	Malignant neoplasm of connective and soft tissues of lumbar spine	188017009	288993014	32
308501000006115	4	BBW4-1	BBW4.11	[M]Fibrochondrosarcoma	14990007	25445016	32
288964014	40	B3105	B310500	Malignant neoplasm soft tissues of cervical spine	187989003	288964014	32
288980016	5	B3125	B312500	Malignant neoplasm of connective and soft tissue of toe	188005007	288980016	32
728451000006110	30	B3153	B315300	Malignant neoplasm of connective and soft tissue of sacrum or coccyx	188023004	289002019	32
310791000006118	4	BBW6	BBW6.00	[M]Juxtacortical chondrosarcoma	26211003	43907019	32
306681000006110	30	BBW8	BBW8.00	"[M]Chondroblastoma, malignant"	74279005	1233721016	32
1228267010	10	BBrA3-2	BBrA312	[M]Granulocytic sarcoma	35287006	1228267010	32
289389019	10	B5244	B524400	Malignant neoplasm of peripheral nerve of abdomen	188326001	289389019	32
722911000006119	40	B5240	B524000	"Malignant neoplasm of peripheral nerves of head, face and neck"	188322004	289385013	32
289390011	20	B5245	B524500	Malignant neoplasm of peripheral nerve of pelvis	188327005	289390011	32
722871000006117	50	B5242	B524200	"Malignant neoplasm of peripheral nerves of lower limb, including hip"	188324003	289387017	32
722901000006117	100	B5241	B524100	"Malignant neoplasm of peripheral nerves of upper limb, including shoulder"	188323009	289386014	32
289388010	30	B5243	B524300	Malignant neoplasm of peripheral nerve of thorax	188325002	289388010	32
103180017	40000	B226	B226.00	Mesothelial neoplasm	115232000	175988015	32
705211000006111	10000	B232	B232.00	Malignant mesothelioma of pleura	254645002	379214013	32
398291000006110	1000	Byu50-1	Byu5011	[X]Mesothelioma of lung	109378008	2660053016	32
288840012	300	B23z	B23z.00	Malignant tumour of pleura	363433009	482664015	32
292126018	100	Byu51	Byu5100	"Cancer, mesothelioma"	109378008	3036244012	32
403762019	500	Byu50	Byu5000	"Mesothelioma (malignant, clinical disorder)"	109378008	2660053016	32
1210642019	1000000	B34	B34..00	Malignant neoplasm of female breast	372064008	1210642019	32
531851000006119	300000	B34-1	B34..11	Ca female breast	372064008	1210642019	32
289151018	100000	B34z	B34z.00	Malignant neoplasm of female breast NOS	372064008	1210642019	32
292137017	30000	Byu6	Byu6.00	Malignant tumour of breast	254837009	379664012	32
289144010	20000	B344	B344.00	Malignant neoplasm of upper-outer quadrant of female breast	188154003	289144010	32
155364013	7000	B35	B35..00	Malignant neoplasm of male breast	372095001	1210673015	32
289137018	9000	B340	B340.00	Malignant neoplasm of nipple and areola of female breast	188147009	289137018	32
289142014	5000	B342	B342.00	Malignant neoplasm of upper-inner quadrant of female breast	188152004	289142014	32
289141019	3000	B341	B341.00	Malignant neoplasm of central part of female breast	188151006	289141019	32
289145011	5000	B345	B345.00	Malignant neoplasm of lower-outer quadrant of female breast	188155002	289145011	32
155417012	300	B3400	B340000	Malignant neoplasm of nipple of female breast	93924008	155417012	32
289143016	3000	B343	B343.00	Malignant neoplasm of lower-inner quadrant of female breast	188153009	289143016	32
289146012	2000	B346	B346.00	Malignant neoplasm of axillary tail of female breast	188156001	289146012	32
289148013	700	B34y	B34y.00	Malignant neoplasm of other site of female breast	372064008	1210642019	32
289150017	200	B34yz	B34yz00	Malignant neoplasm of other site of female breast NOS	372064008	1210642019	32
289159016	800	B35zz	B35zz00	Malignant neoplasm of male breast NOS	372095001	1210673015	32
155089014	200	B3401	B340100	Malignant neoplasm of areola of female breast	93680004	155089014	32
289140018	200	B340z	B340z00	Malignant neoplasm of nipple or areola of female breast NOS	188147009	289137018	32
289147015	100	B347	B347.00	"Malignant neoplasm, overlapping lesion of breast"	188157005	289147015	32
155418019	20	B3500	B350000	Malignant neoplasm of nipple of male breast	93925009	155418019	32
289157019	90	B35z	B35z.00	Malignant neoplasm of other site of male breast	372095001	1210673015	32
289153015	70	B350	B350.00	Malignant neoplasm of nipple and areola of male breast	188163001	289153015	32
155090017	50	B3501	B350100	Malignant neoplasm of areola of male breast	93681000	155090017	32
289149017	10	B34y0	B34y000	Malignant neoplasm of ectopic site of female breast	188159008	289149017	32
289158012	3	B35z0	B35z000	Malignant neoplasm of ectopic site of male breast	188168005	289158012	32
721051000006113	3000	B450	B450.00	Malignant tumour of vagina	363445000	482688018	32
289207017	600	B4501	B450100	Malignant neoplasm of vaginal vault	188209005	289207017	32
289208010	200	B450z	B450z00	Malignant neoplasm of vagina NOS	363445000	482688018	32
403701012	20000	B454	B454.00	Malignant tumour of vulva	363367000	482534017	32
411399019	5000	B454-1	B454.11	Primary vulval cancer	275419009	411399019	32
482690017	200	B451	B451.00	Malignant neoplasm of labia majora	363446004	482690017	32
1210566016	100	B453	B453.00	Malignant neoplasm of clitoris	371979001	1210566016	32
289209019	200	B4510	B451000	Malignant neoplasm of greater vestibular (Bartholin's) gland	188211001	289209019	32
482691018	200	B452	B452.00	Malignant neoplasm of labia minora	363447008	482691018	32
289210012	50	B451z	B451z00	Malignant neoplasm of labia majora NOS	363446004	482690017	32
289182019	10000	B41z	B41z.00	Malignant neoplasm of cervix uteri NOS	363354003	1228493018	32
