MedCodeId	Observations	OriginalReadCode	CleansedReadCode	Term	SnomedCTConceptId	SnomedCTDescriptionId	EmisCodeCategoryId
158118014	40000	G64z-2	G64z.12	Cerebellar infarction	95460007	158118014	32
2476091017	30000	14A7-2	14A7.12	H/O: stroke	275526006	2476091017	32
605491000006113	200000	G66-3	G66..13	CVA - Cerebrovascular accident	230690007	345635016	32
122361000006113	30000	G64-3	G64..13	Stroke due to cerebral arterial occlusion	230691006	345638019	32
149571000006118	500	G68X	G68X.00	Sequelae of stroke,not specfd as h'morrhage or infarction	195239002	300403014	32
122401000006115	100000	G66-2	G66..12	Stroke unspecified	230690007	345637012	32
605471000006112	50000	G61-1	G61..11	Cerebral hemorrhage	274100004	409859018	32
300370010	70000	G667	G667.00	Left sided CVA	195216008	300370010	32
503469016	2000	G614	G614.00	Pontine haemorrhage	7713009	503469016	32
524511000006116	8000	G663	G663.00	Brainstem stroke syndrome	195212005	300365015	32
1222398015	100000	G64	G64..00	Cerebral arterial occlusion	20059004	1222398015	32
451133011	30000	G64z2	G64z200	Left sided cerebral infarction	307766002	451133011	32
451134017	30000	G64z3	G64z300	Right sided cerebral infarction	307767006	451134017	32
300371014	70000	G668	G668.00	Right sided CVA	195217004	300371014	32
502878012	10000	G613	G613.00	Cerebellar haemorrhage	75038005	502878012	32
2469365010	200000	8HBJ	8HBJ.00	Stroke / transient ischaemic attack referral	413124000	2469365010	40
125470015	7000	G641	G641.00	Cerebral embolism	75543006	125470015	32
345650013	1000	G64z-1	G64z.11	Brainstem infarction NOS	95457000	158113017	32
300349016	7000	G65zz	G65zz00	Transient cerebral ischaemia NOS	266257000	395788015	32
300353019	700	G65z1	G65z100	Intermittent cerebral ischaemia	195206000	300353019	32
118689010	30000	G640	G640.00	Cerebral thrombosis	71444005	118689010	32
300366019	8000	G664	G664.00	Cerebellar stroke syndrome	195213000	300366019	32
122371000006118	20000	G61-2	G61..12	Cerebral haemorrhage	274100004	409860011	32
1780304018	400000	662e	662e.00	CVA annual review	699270006	2983515011	1
300362017	7000	G660	G660.00	Middle cerebral artery syndrome	195209007	300362017	32
163261000006119	900	G61X1	G61X100	Right sided intracerebral haemorrhage, unspecified	195168007	300277011	32
1227591017	20000	ZV125-1	ZV12511	[V]Personal history of stroke	275526006	2476091017	32
300348012	1000	G65y	G65y.00	Other transient cerebral ischaemia	266257000	395788015	32
300312010	3000	G63y0	G63y000	Cerebral infarct due to thrombosis of precerebral arteries	195185009	300312010	32
300313017	1000	G63y1	G63y100	Cerebral infarction due to embolism of precerebral arteries	195186005	300313017	32
524541000006117	4000	G64z0	G64z000	Brain stem infarction	95457000	158113017	32
2474651019	9000	G64z4	G64z400	Infarction of basal ganglia	413102000	2474651019	32
300322016	1000	G6410	G641000	Cerebral infarction due to embolism of cerebral arteries	195190007	300322016	32
748941000006115	1000	G61X0	G61X000	Left sided intracerebral haemorrhage, unspecified	274100004	409859018	32
2548554013	1000	662o	662o.00	Haemorrhagic stroke monitoring	417506008	2548554013	1
300276019	100	G616	G616.00	External capsule haemorrhage	195167002	300276019	32
300277011	4000	G617	G617.00	Intracerebral haemorrhage, intraventricular	195168007	300277011	32
744921000006116	600	G61X	G61X.00	Intracerebral haemorrhage in hemisphere, unspecified	274100004	409860011	32
495394013	700	G610	G610.00	Cortical haemorrhage	49422009	495394013	32
300290016	1000	G62	G62..00	Other and unspecified intracranial haemorrhage	62914000	104563015	32
543141000006110	5000	G6X	G6X..00	Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs	20059004	33759015	32
809421000006116	100000	14A7	14A7.00	History of cerebrovascular accident	275526006	2986886017	32
542831000006116	400	G641-1	G641.11	Cerebral embolus	75543006	125470015	32
300321011	4000	G6400	G640000	Cerebral infarction due to thrombosis of cerebral arteries	195189003	300321011	32
542251000006112	900	G6760	G676000	Cerebral infarction due to cerebral venous thrombosis, non-pyogenic	195230003	300393016	32
300411016	600	G683	G683.00	Sequelae of cerebral infarction	195243003	300411016	32
496232015	1000	G611	G611.00	Internal capsule haemorrhage	52201006	496232015	32
542261000006114	1000	G6W	G6W..00	Cerebral infarction due to occlusion of precerebral artery	125081000119106	3042974014	32
503791000006114	3000	G612	G612.00	Basal ganglia haemorrhage	195165005	300272017	32
300407010	100	G681	G681.00	Sequelae of intracerebral haemorrhage	195241001	300407010	32
300941014	3000	Gyu64	Gyu6400	[X]Other cerebral infarction	432504007	2770034014	32
300939013	1000	Gyu62	Gyu6200	Cerebral haemorrhage	274100004	409860011	32
300352012	100	G65z0	G65z000	Impending cerebral ischaemia	195205001	300352012	32
746571000006116	200	G618	G618.00	Intracerebral haemorrhage, multiple localized	195169004	300280012	32
483988011	50	G615	G615.00	Bulbar haemorrhage	732923001	3467313018	32
416991000006112	1000	Fyu55	Fyu5500	Transient cerebral ischemia	266257000	395788015	32
451371010	900	14AK	14AK.00	H/O: Stroke in last year	308067002	451371010	32
370701000006118	400	Gyu63	Gyu6300	[X]Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs	20059004	33759015	32
300943012	2000	Gyu66	Gyu6600	Cerebral artery occlusion	20059004	33759015	32
370661000006114	200	Gyu6G	Gyu6G00	[X]Cereb infarct due unsp occlus/stenos precerebr arteries	125081000119106	3042974014	32
300956017	400	Gyu6F	Gyu6F00	[X]Intracerebral haemorrhage in hemisphere, unspecified	274100004	409860011	32
413750011	900	1M4	1M4..00	Central post-stroke pain	277286006	413750011	27
1667741000000110	800	ZV12D	ZV12D00	[V]Personal history of transient ischaemic attack	751371000000107	1667741000000110	32
2127781000000110	1000	662M2	662M200	Stroke initial post discharge review	816561000000108	2127781000000110	1
1784651000006110	30	8IEC	8IEC.00	Referral for multidisciplinary stroke function improvement declined	781731000000103	1747751000000110	32
1160471000000111	5000	662M1	662M100	Stroke 6 month review	519751000000106	1160471000000111	1
449935012	1000	8Hd6	8Hd6.00	Admission to stroke unit	306803007	449935012	40
345684012	1000	G657	G657.00	Carotid territory transient ischaemic attack	230716006	345684012	32
2118011000000114	2000	661M7	661M700	Stroke self-management plan agreed	812041000000104	2118011000000114	1
345675012	1000	G619	G619.00	Lobar cerebral haemorrhage	230710000	345675012	32
2126181000000114	9000	662e-1	662e.11	Stroke annual review	699270006	2983500010	1
25788011	2000000	F59	F59..00	Hearing loss	15188001	25788011	32
25785014	300000	F59-1	F59..11	Deafness	15188001	25788011	32
100850012	300000	F591	F591.00	Sensorineural hearing loss	60700002	100850012	32
283071016	100000	8D23	8D23.00	Ear fitting hearing aid	183125006	283071016	32
399508011	100000	F59z	F59z.00	Deafness NOS	272033007	407075014	27
299240012	4000	F5900	F590000	Unspecified conductive hearing loss	44057004	73470015	32
253161014	90000	1C131	1C13100	Unilateral deafness	162342008	253161014	27
207971000006112	100000	F5801	F580100	Presbyacusia	49526009	82492017	32
470343013	40000	1C132	1C13200	Partial deafness	343087000	470343013	27
299255015	3000	F5910	F591000	Unspecified perceptive hearing loss	60700002	100850012	32
100857010	3000	F591-3	F591.13	Perceptive deafness	60700002	100857010	32
587171000006119	3000	F5812-1	F581211	Noise induced deafness	73415002	121916015	32
822981000006112	6000	F591-1	F591.11	High frequency deafness	232326009	348076010	32
460872015	100000	ZV532	ZV53200	[V]Fitting or adjustment of hearing aid	411511000000107	1016091000000113	32
502417018	3000	F5912-1	F591211	Nerve deafness	73371001	502417018	32
299265014	3000	F593	F593.00	Deaf mutism	61947007	102958012	32
419723011	100000	8D2-2	8D2..12	Hearing aid provision	281656009	419723011	32
253163012	50000	1C133	1C13300	Bilateral deafness	162344009	253163012	27
313148014	1000	P40	P40..00	Ear anomalies with hearing impairment	204224006	313148014	32
255427017	2000	2BL4	2BL4.00	O/E - very deaf	164062007	255427017	27
253157015	1000000	1C12	1C12.00	Hearing difficulty	162340000	253157015	27
299208013	20000	F582	F582.00	Sudden hearing loss	79471008	131848010	32
407075014	100000	1C13-1	1C13.11	Deafness symptom	272033007	407075014	27
121849011	5000	F5912	F591200	Neural hearing loss	73371001	121849011	32
255434015	5000	2BM2-1	2BM2.11	O/E - conductive deafness	44057004	73473018	32
299264013	3000	F5921	F592100	Mixed conductive and sensorineural hearing loss, bilateral	194429000	299264013	32
255435019	1000	2BM3-1	2BM3.11	O/E - perceptive deafness	164069003	255435019	27
733941000006114	1000	F591-2	F591.12	Low frequency deafness	42538001	70962017	32
73470015	200000	F590	F590.00	Conductive hearing loss	44057004	73470015	32
1234119013	10000	F592-1	F592.11	Mixed hearing loss	77507001	1234119013	32
299259014	100000	F5916	F591600	Sensorineural hearing loss, bilateral	194424005	299259014	32
413668018	200000	2DG	2DG..00	Hearing aid worn	285055002	423944012	27
512317011	3000	F5914	F591400	Congenital sensorineural deafness	95828007	512317011	32
608121000006111	300	SJ15-2	SJ15.12	Deafness - traumatic - NOS	9441002	511288012	32
255426014	7000	2BL3	2BL3.00	O/E - significantly deaf	164061000	255426014	27
411844019	6000	2BL-1	2BL..11	O/E - deaf	275879008	411844019	27
255425013	20000	2BL2	2BL2.00	O/E - slightly deaf	164060004	255425013	27
608101000006118	400000	1C13	1C13.00	Deafness	15188001	25788011	32
286780017	600	A5602	A560200	Rubella deafness	186570004	286780017	32
1234118017	8000	F592	F592.00	Mixed conductive and sensorineural deafness	77507001	1234118017	32
460635011	80000	ZV412	ZV41200	[V]Problems with hearing	15188001	25785014	32
121916015	10000	F5812	F581200	Noise-induced hearing loss	73415002	121916015	32
299262012	800	F591z	F591z00	Perceptive hearing loss NOS	60700002	100850012	32
348075014	3000	F59z-1	F59z.11	Chronic deafness	232325008	348075014	32
459324019	50000	1C16	1C16.00	Deteriorating hearing	314914004	459324019	27
141844010	8000	F5911	F591100	Sensory hearing loss	85571008	141844010	32
299245019	20000	F5905	F590500	Conductive hearing loss, bilateral	194417009	299245019	32
348076010	10000	F594	F594.00	High frequency deafness	232326009	348076010	32
772531000006119	4000	7311A	7311A00	Insertion of bone anchors for subcutaneous bone anchored hearing aid	232183005	347885014	32
255437010	5000	2BM4	2BM4.00	O/E - High tone deafness	164070002	255437010	27
255428010	800	2BL5	2BL5.00	O/E - completely deaf	164063002	255428010	27
700951000006112	200	F5920	F592000	Mixed conductive and sensorineural hearing loss, unilateral with unrestricted hearing on the contralateral side	194428008	299263019	32
148551000006115	1000	F5917	F591700	Sensorineural hearing loss, unilateral with unrestricted hearing on the contralateral side	194425006	299260016	32
377153018	1000	P40z-1	P40z.11	Deafness due to congenital anomaly NEC	204224006	313148014	32
299243014	3000	F5903	F590300	Conductive hearing loss due to disorder of middle ear	194415001	299243014	32
299248017	5000	F590z	F590z00	Conductive hearing loss NOS	44057004	73470015	32
299241011	200	F5901	F590100	Conductive hearing loss due to disorder of external ear	194413008	299241011	32
299266010	3000	F59y	F59y.00	Other specified forms of hearing loss	118230007	180784019	27
1780215014	2000	1C18	1C18.00	Difficulty hearing with background noise	401008002	1780215014	27
578361000006118	500	F5906	F590600	Conductive hearing loss, unilateral with unrestricted hearing on the contralateral side	194418004	299246018	32
70962017	2000	F595	F595.00	Low frequency deafness	42538001	70962017	32
73473018	20000	F590-1	F590.11	Conductive deafness	44057004	73473018	32
399507018	100	F5915	F591500	Ototoxicity - deafness	267677007	399507018	32
299242016	1000	F5902	F590200	Conductive hearing loss due to disorder of tympanic membrane	194414002	299242016	32
299551011	600	FyuU1	FyuU100	[X]Other specified hearing loss	15188001	25788011	32
299261017	70	F591y	F591y00	Combined perceptive hearing loss	194426007	299261017	32
283069016	2000	8D21	8D21.00	Provide head worn hearing aid	183123004	283069016	32
299247010	200	F590y	F590y00	Combined conductive hearing loss	194419007	299247010	32
113719012	100	F5913	F591300	Central hearing loss	68467004	113719012	32
299550012	90	FyuU0	FyuU000	[X]Deaf mutism, not elsewhere classified	61947007	102958012	32
299244015	200	F5904	F590400	Conductive hearing loss due to disorder of inner ear	194416000	299244015	32
477221017	40000	F5A	F5A..00	Hearing impaired	15188001	477226010	32
669051000000119	3000	ZV45N	ZV45N00	Wears bone anchored hearing aid	761591000000105	1687281000000114	32
622201000000110	80	F596	F596.00	Maternally inherited deafness	95828007	158711011	32
148381000006115	100000	E00-2	E00..12	Senile/presenile dementia	52448006	87274019	32
26545010	300000	E00-1	E00..11	Senile dementia	15662003	26545010	32
45046017	800000	F110	F110.00	Alzheimer's disease	26929004	45046017	32
359141000006111	40000	Eu02z-4	Eu02z14	[X] Senile dementia NOS	15662003	26545010	32
359241000006119	400000	Eu02z	Eu02z00	Dementia	52448006	87274019	32
251625013	80000	1461	1461.00	H/O: dementia	161465002	251625013	32
431681000006117	600000	Eu01	Eu01.00	Vascular dementia	429998004	2770951017	32
294635013	100000	E000	E000.00	Uncomplicated senile dementia	191449005	294635013	32
745381000006119	10000	F116	F116.00	Lewy body disease	80098002	132893017	32
295668011	300000	Eu00	Eu00.00	[X]Dementia in Alzheimer's disease	26929004	45046017	32
363021000006113	50000	Eu00z-1	Eu00z11	[X]Alzheimer's dementia unspec	26929004	45046017	32
696161000006115	30000	E004-1	E004.11	Multi-infarct dementia	56267009	93568017	32
428201000006119	6000	Eu012	Eu01200	Subcortical vascular dementia	230286002	345111013	32
295688010	40000	Eu023	Eu02300	Dementia in Parkinsons disease	425390006	2921040013	32
363791000006112	6000	Eu01-1	Eu01.11	[X]Arteriosclerotic dementia	56267009	497559016	32
22408016	2000	F111	F111.00	Pick's disease	13092008	22408016	32
399031000006111	10000	Eu011	Eu01100	[X]Multi-infarct dementia	56267009	93568017	32
425901000006116	30000	Eu001-2	Eu00112	[X]Senile dementia,Alzheimer's type	416975007	2957124016	32
295684012	8000	Eu02	Eu02.00	Dementia associated with another disease	191519005	2547722017	32
408401000000119	900000	6AB	6AB..00	Dementia annual review	249181000000100	408401000000119	1
21256010	10000	E001	E001.00	Presenile dementia	12348006	21256010	32
499946014	20000	F1100	F110000	Alzheimer's disease with early onset	416780008	2957141019	32
294645010	4000	E0020	E002000	Senile dementia with paranoia	191458003	294645010	32
295681016	20000	Eu01z	Eu01z00	[X]Vascular dementia, unspecified	429998004	2770951017	32
497559016	50000	E004	E004.00	Arteriosclerotic dementia	56267009	497559016	32
294646011	5000	E0021	E002100	Senile dementia with depression	191459006	294646011	32
294718018	7000	E041	E041.00	Dementia in conditions EC	191519005	294718018	32
423351000006115	500	Eu000-1	Eu00011	[X]Presenile dementia,Alzheimer's type	416780008	2957138011	32
299641000000112	50000	Eu025	Eu02500	Diffuse Lewy body disease	80098002	132893017	32
362941000006113	3000	Eu107-1	Eu10711	[X]Alcoholic dementia NOS	281004	1225776018	32
346929012	6000	E012-1	E012.11	Alcoholic dementia	281004	1225776018	32
294642013	900	E0013	E001300	Presenile dementia with depression	191455000	294642013	32
359151000006113	600	Eu02z-6	Eu02z16	[X] Senile dementia, depressed or paranoid type	191457008	294644014	32
295685013	4000	Eu020	Eu02000	Dementia due to Pick's disease	21921000119103	2968126015	32
295672010	20000	Eu00z	Eu00z00	[X]Dementia in Alzheimer's disease, unspecified	26929004	45046017	32
76484016	5000	F112	F112.00	Senile degeneration of brain	45864009	76484016	32
294641018	500	E0012	E001200	Presenile dementia with paranoia	191454001	294641018	32
295671015	100000	Eu002	Eu00200	[X]Dementia in Alzheimer's dis, atypical or mixed type	26929004	45046017	32
398571000006112	10000	Eu013	Eu01300	Mixed cortical and subcortical vascular dementia	230287006	345112018	32
500317011	20000	F1101	F110100	Alzheimer's disease with late onset	416975007	2957124016	32
401757012	70000	E00	E00..00	Senile and presenile organic psychotic conditions	268612007	401757012	32
359101000006114	400	Eu02z-3	Eu02z13	Cerebral degeneration presenting primarily with dementia	279982005	417465012	32
295687017	2000	Eu022	Eu02200	Dementia due to Huntington chorea	442344002	2820374011	32
294648012	3000	E003	E003.00	Senile dementia with delirium	191461002	294648012	32
294643015	1000	E001z	E001z00	Presenile dementia NOS	12348006	21256010	32
376541000006112	60000	Eu001	Eu00100	Dementia in Alzheimer's disease with late onset	416975007	2957137018	32
294647019	400	E002z	E002z00	Senile dementia with depressive or paranoid features NOS	191457008	294644014	32
376571000006116	300	Eu024	Eu02400	[X]Dementia in human immunodef virus [HIV] disease	421529006	2622767013	32
294656010	2000	E004z	E004z00	Arteriosclerotic dementia NOS	56267009	497559016	32
294637017	500	E0010	E001000	Uncomplicated presenile dementia	191451009	294637017	32
294652012	1000	E0040	E004000	Uncomplicated arteriosclerotic dementia	191463004	294652012	32
294655014	400	E0043	E004300	Arteriosclerotic dementia with depression	191466007	294655014	32
423381000006111	200	Eu001-3	Eu00113	[X]Primary degen dementia of Alzheimer's type, senile onset	416975007	2957137018	32
294644014	4000	E002	E002.00	Senile dementia with depressive or paranoid features	191457008	294644014	32
431691000006119	1000	Eu010	Eu01000	Vascular dementia of acute onset	230285003	345110014	32
363031000006111	200	Eu001-1	Eu00111	[X]Alzheimer's disease type 1	416975007	2957137018	32
359081000006118	500	Eu02z-1	Eu02z11	[X] Presenile dementia NOS	12348006	21256010	32
376531000006119	9000	Eu000	Eu00000	Dementia in Alzheimer's disease with early onset	416780008	2957119019	32
294638010	100	E0011	E001100	Presenile dementia with delirium	191452002	294638010	32
295714013	3000	Eu041	Eu04100	[X]Delirium superimposed on dementia	2776000	5694012	32
295686014	200	Eu021	Eu02100	Dementia due to Creutzfeldt Jakob disease	429458009	2695885013	32
401760017	2000	E012	E012.00	Other alcoholic dementia	281004	1225776018	32
407461000000119	30000	66h	66h..00	Dementia monitoring	248711000000102	407461000000119	1
295680015	2000	Eu01y	Eu01y00	[X]Other vascular dementia	429998004	2770951017	32
294654013	400	E0042	E004200	Arteriosclerotic dementia with paranoia	191465006	294654013	32
423221000006117	400	Eu011-1	Eu01111	[X]Predominantly cortical dementia	56267009	93568017	32
294653019	100	E0041	E004100	Arteriosclerotic dementia with delirium	191464005	294653019	32
299325013	400	Fyu30	Fyu3000	[X]Other Alzheimer's disease	26929004	45046017	32
423391000006114	70	Eu000-2	Eu00012	[X]Primary degen dementia, Alzheimer's type, presenile onset	416780008	2957119019	32
363041000006118	50	Eu000-3	Eu00013	[X]Alzheimer's disease type 2	416780008	2957119019	32
294688019	90	E02y1	E02y100	Drug-induced dementia	191493005	294688019	32
295690011	1000	Eu02y	Eu02y00	[X]Dementia in other specified diseases classif elsewhere	191519005	2547722017	32
295713019	300	Eu040	Eu04000	[X]Delirium not superimposed on dementia, so described	2776000	5694012	32
376631000006115	4	Eu843-1	Eu84311	[X]Dementia infantalis	71961003	119576018	32
295535012	6000000	E2B	E2B..00	Depressive disorder	35489007	59212011	32
376691000006116	6000000	Eu32z-1	Eu32z11	Depression	35489007	486184015	32
441826016	300000	E112-4	E112.14	Endogenous depression	300706003	441826016	32
138421012	100000	E135	E135.00	Agitated depression	83458005	138421012	32
675861000006113	900000	E204	E204.00	Reactive depression (situational)	87414006	144929012	32
317234019	100000	R0300	R030000	[D]Appetite loss	79890006	132549012	27
2164006016	3000000	1B17	1B17.00	Depressed	366979004	490537016	27
251629019	1000000	1465	1465.00	H/O: depression	161469008	251629019	32
376711000006118	60000	Eu32z-2	Eu32z12	[X]Depressive disorder NOS	35489007	486185019	32
401873013	300000	Eu33	Eu33.00	[X]Recurrent depressive disorder	191616006	294844012	32
295537016	300000	E2B1	E2B1.00	Chronic depression	192080009	295537016	32
474171000006112	90000	E112-1	E112.11	Agitated depression	83458005	138421012	32
359121000006116	400000	Eu32z-4	Eu32z14	Reactive depression	87414006	2951871015	32
294844012	400000	E1137	E113700	Recurrent depression	191616006	294844012	32
642461000006116	60000	E112-2	E112.12	Endogenous depression first episode	231499006	346972018	32
410861011	200000	E113-1	E113.11	Endogenous depression - recurrent	274948002	410861011	32
399961000006118	9000	Eu341-3	Eu34113	Depressive neurosis	78667006	130534012	32
398351000006110	30000	Eu412-1	Eu41211	[X]Mild anxiety depression	231504006	346979010	32
379431000006113	40000	Eu341	Eu34100	Dysthymia	78667006	130532011	32
424631000006119	2000	Eu33-1	Eu33.11	[X]Recurrent episodes of depressive reaction	191616006	294844012	32
346973011	6000	E11z2	E11z200	Masked depression	231500002	346973011	32
1488626018	500000	1B1U	1B1U.00	Symptoms of depression	394924000	1488626018	27
213641000000111	100000	Eu324	Eu32400	[X]Mild depression	310495003	213641000000111	32
366561000006119	1000	Eu32y-1	Eu32y11	[X]Atypical depression	191659001	294894013	32
425501000006113	8000	Eu251	Eu25100	Schizoaffective disorder, depressive type	84760002	140519016	32
396081000006116	2000	Eu332-2	Eu33212	[X]Major depression, recurrent without psychotic symptoms	268621008	401767019	32
379781000006118	20000	Eu332-1	Eu33211	[X]Endogenous depression without psychotic symptoms	300706003	441826016	32
401869010	60000	Eu323	Eu32300	[X]Severe depressive episode with psychotic symptoms	191604000	294828015	32
2534092010	1000000	9H91	9H91.00	Depression medication review	413974004	2534092010	37
2534096013	200000	9H90	9H90.00	Depression annual review	413972000	2534096013	37
294838013	30000	E1132	E113200	Recurrent major depressive episodes, moderate	191611001	294838013	32
182721000006111	60000	E113	E113.00	Recurrent major depressive episodes	268621008	401767019	32
424671000006116	5000	Eu333-5	Eu33315	[X]Recurrent severe episodes of psychotic depression	191613003	294840015	32
424561000006110	400	Eu3y1-1	Eu3y111	[X]Recurrent brief depressive episodes	40568001	67653019	32
424641000006112	2000	Eu33-2	Eu33.12	[X]Recurrent episodes of psychogenic depression	191616006	294844012	32
423041000006119	300	Eu204	Eu20400	[X]Post-schizophrenic depression	231485007	346956014	32
296198011	3000	Eu334	Eu33400	[X]Recurrent depressive disorder, currently in remission	698957003	2981573016	32
379771000006116	7000	Eu333-1	Eu33311	[X]Endogenous depression with psychotic symptoms	73867007	122670017	32
294840015	10000	E1134	E113400	Recurrent major depressive episodes, severe, with psychosis	191613003	294840015	32
294845013	10000	E113z	E113z00	Recurrent major depressive episode NOS	268621008	401767019	32
182771000006112	10000	E1133	E113300	Recurrent major depressive episodes, severe	764611000000100	1696221000000111	32
294894013	2000	E11y2	E11y200	Atypical depressive disorder	191659001	294894013	32
294837015	10000	E1131	E113100	Recurrent major depressive episodes, mild	191610000	294837015	32
296181011	20000	Eu331	Eu33100	[X]Recurrent depressive disorder, current episode moderate	310496002	454083016	32
296180012	8000	Eu330	Eu33000	[X]Recurrent depressive disorder, current episode mild	310495003	454082014	32
2534091015	3000000	9H92	9H92.00	Depression interim review	413973005	2534091015	37
424551000006113	1000	Eu333-4	Eu33314	[X]Recurr severe episodes/psychogenic depressive psychosis	191613003	294840015	32
300711000000119	4000	8HHq	8HHq.00	Referral for guided self-help for depression	199111000000100	300711000000119	40
376701000006116	900	Eu920	Eu92000	[X]Depressive conduct disorder	231542000	347030014	32
424541000006111	2000	Eu333-3	Eu33313	[X]Recurr severe episodes/major depression+psychotic symptom	28475009	47670016	32
424531000006118	7000	Eu332	Eu33200	[X]Recurr depress disorder cur epi severe without psyc sympt	310497006	454084010	32
425561000006114	1000	Eu251-1	Eu25111	[X]Schizoaffective psychosis, depressive type	84760002	140519016	32
294836012	10000	E1130	E113000	Recurrent major depressive episodes, unspecified	268621008	401767019	32
398841000006119	100	Eu33z-1	Eu33z11	[X]Monopolar depression NOS	35489007	59212011	32
424681000006118	500	Eu333-6	Eu33316	Recurrent reactive depressive episodes, severe, with psychosis	1086471000000103	2721771000000114	32
425691000006119	500	Eu251-2	Eu25112	[X]Schizophreniform psychosis, depressive type	84760002	1234980016	32
2474715017	100000	9HA0	9HA0.00	On depression register	413169006	2474715017	37
401876017	10000	Eu33z	Eu33z00	[X]Recurrent depressive disorder, unspecified	191616006	294844012	32
424571000006115	6000	Eu333	Eu33300	[X]Recurrent depress disorder cur epi severe with psyc symp	28475009	47670016	32
294843018	1000	E1136	E113600	Recurrent major depression in full remission	46244001	3304524018	32
182801000006114	700	E1135	E113500	Recurrent major depressive episodes,partial/unspec remission	764691000000109	1696381000000115	32
432511000006119	20	Eu332-4	Eu33214	[X]Vital depression, recurrent without psychotic symptoms	310497006	454084010	32
1715181000006114	10000	Eu326	Eu32600	Moderate major depression	832007	2451016	32
1715771000006112	1000	Eu325	Eu32500	Mild major depression	87512008	145089017	32
1715781000006110	5000	Eu327	Eu32700	Severe major depression without psychotic features	75084000	124707013	32
1715191000006112	10000	Eu328	Eu32800	Severe major depression with psychotic features	73867007	122670017	32
73466011	100000	C1001-2	C100112	Non-insulin dependent diabetes mellitus	44054006	493773010	32
121589010	6000000	C10	C10..00	Diabetes mellitus	73211009	121589010	32
197761014	20000000	C10F	C10F.00	Type 2 diabetes mellitus	44054006	197761014	32
772161000006119	80000	C1000-1	C100011	Insulin dependent diabetes mellitus	73211009	121589010	32
9093013	400000	F420	F420.00	Diabetic retinopathy	4855003	9093013	32
914391000006116	500000	C10FJ	C10FJ00	Insulin treated Type 2 diabetes mellitus	237599002	2967820013	32
197984010	2000000	C10E	C10E.00	Type 1 diabetes mellitus	46635009	197984010	32
772171000006114	100000	C108	C108.00	Insulin dependent diabetes mellitus	73211009	121589010	32
2622193012	60000	C101	C101.00	Diabetes mellitus with ketoacidosis	420422005	2622193012	32
264681018	5000000	66A4	66A4.00	Diabetic on oral treatment	170746002	264681018	1
65526011	700	F3813-1	F381311	Diabetic amyotrophy	39058009	65526011	32
345486016	100000	F372-2	F372.12	Diabetic neuropathy	230572002	345486016	32
401531012	400000	66AJ	66AJ.00	Diabetic - poor control	268519009	401531012	27
303846016	700	K01x1	K01x100	Nephrotic syndrome in diabetes mellitus	197605007	303846016	32
205225016	30000	C104-1	C104.11	Diabetic nephropathy	127013003	205225016	32
19931010	2000	66AJ1	66AJ100	Brittle diabetes	11530004	19931010	27
297754014	60000	F4202	F420200	Preproliferative diabetic retinopathy	193349004	297754014	32
98476015	100000	F4201	F420100	Proliferative diabetic retinopathy	59276001	98476015	32
264676010	7000000	66A	66A..00	Diabetic monitoring	170742000	264676010	1
347657010	200000	F4204	F420400	Diabetic maculopathy	232020009	347657010	32
280571000006116	700000	C109	C109.00	Non-insulin dependent diabetes mellitus	44054006	493773010	32
82373015	2000	F372-1	F372.11	Diabetic polyneuropathy	49455004	82373015	32
493773010	40000	C109-1	C109.11	NIDDM - Non-insulin dependent diabetes mellitus	44054006	493773010	32
264727014	9000000	66AS	66AS.00	Diabetic annual review	170777000	264727014	1
456686014	100000	9NM0	9NM0.00	Attending diabetes clinic	312888008	456686014	37
771411000006117	300	C1087	C108700	Insulin dependent diabetes mellitus with retinopathy	4855003	9093013	32
772181000006112	800	C1088	C108800	Insulin dependent diabetes mellitus - poor control	268519009	401531012	27
251591016	200000	1434	1434.00	H/O: diabetes mellitus	161445009	251591016	32
453100011	500	14F4	14F4.00	H/O: Admission in last year for diabetes foot problem	309635005	453100011	32
283544013	4000	8H2J	8H2J.00	Diabetic emergency hospital admission	183472000	3082988012	40
1785332013	800000	F4200	F420000	Background diabetic retinopathy	390834004	1785332013	32
308360012	4000	M0372	M037200	Cellulitis in diabetic foot	200687002	308360012	32
264679015	2000000	66A3	66A3.00	Diabetic on diet only	170745003	264679015	1
345487013	20000	C106-2	C106.12	Diabetes mellitus with neuropathy	230572002	345487013	32
281171000006119	10000	C1097	C109700	Type II diabetes mellitus uncontrolled	443694000	2842387018	32
264682013	1000000	66A5	66A5.00	Diabetic on insulin	170747006	264682013	1
411891014	4000	66AJ-1	66AJ.11	Unstable diabetes	11530004	19931010	27
1484887015	30000	2BBL	2BBL.00	O/E - diabetic maculopathy present both eyes	390854003	1484887015	27
309180011	20000	M2712	M271200	Mixed diabetic ulcer - foot	201252003	309180011	32
457231013	2000000	9N1v	9N1v.00	Seen in diabetic eye clinic	313340009	457231013	37
13781000006113	10	C10yy	C10yy00	Other specified diabetes mellitus with other spec comps	73211009	121589010	32
297755010	6000	F4203	F420300	Advanced diabetic maculopathy	193350004	297755010	32
